comment,label
Có ai biết cách xin xác nhận thực tập tại công ty không ạ?,0
"Mọi người ơi, môn này điểm chuyên cần chiếm bao nhiêu % thế ạ?",0
"🔥 VÉ XEM PHIM CGV CHỈ 69K/VÉ 🔥 Áp dụng tất cả các rạp, tất cả các ngày. Mua combo bắp nước cũng được giảm giá. Ib mình chốt đơn liền.",1
"Đứa nào đi con wave alpha màu xanh bks 29-G1 123.45 dựng xe như cc, chắn hết lối đi.",0
"Nhận chạy deadline sml cho anh em. Code, assignment, báo cáo... cân hết. Đừng để nước đến chân mới nhảy nhé. 🚀",1
"Vl quả đề thi giữa kỳ hôm nay. Khó như chó, làm chả được câu nào. 😭",0
Có ai biết chỗ nào bán bún ngan ngon ở khu Cầu Giấy không mng?,0
"Bán tài khoản VIP Pornhub Premium. 🔞 Xem full HD không quảng cáo. Ib kín đáo, an toàn.",1
Review CLB Bóng rổ của trường đi ạ. Có yêu cầu chiều cao ko mng?,0
Mày là cái thá gì mà dám nói chuyện với tao kiểu đó? Đm thằng ranh con.,0
Đậu phỏng vấn intern rồi chúng mày ơi. Vui vl. 🎉,0
"Bạn muốn kiếm 500k/ngày? Chỉ cần 1 chiếc điện thoại. KHÔNG lừa đảo, KHÔNG đa cấp. Chấm (.) mình dr cách làm.",1
Có ai biết cách xin bảo lưu kết quả học tập ko?,0
"Tìm 1 bạn nữ ở ghép, phòng 1tr5/người ở gần ĐH Thương Mại. Yêu cầu sạch sẽ, ko dẫn bạn trai về.",0
"Nhìn cái mặt đã thấy ngu rồi, nói chuyện thì như đấm vào tai.",0
"Dịch vụ làm dấu công ty, dấu chức danh. 💯 Sắc nét, bền đẹp, lấy ngay sau 10 phút. Ship hỏa tốc.",1
"Mọi người ơi, lịch nghỉ hè có chính thức chưa ạ?",0
"Góc pass đồ: Pass lại cái tai nghe bluetooth mua về mà ko hợp tai. Mới dùng 1 lần, giá 200k.",0
Mày bớt sủa lại đi được không? Nghe ngứa đít vcl.,0
"Có ai tham gia cuộc thi ""Nét bút tri ân"" của trường không?",0
Cần tìm người share tiền mua gói Envato Elements dùng chung.,0
"Nhận làm tiểu luận, khóa luận tốt nghiệp trọn gói. ✅ Cam kết điểm 7+, check turnitin < 5%. Uy tín làm nên thương hiệu.",1
Sắp thi vấn đáp mà chữ thầy trả thầy hết rồi. Cứu. 😥,0
"Dm, thằng bạn vay tiền mua iphone mới xong bùng luôn. Chó thật sự.",0
Pass lại voucher buffet lẩu Haidilao. Giảm 300k trên tổng bill. Hạn sử dụng còn 1 tháng.,1
Môn Học máy có cần kiến thức toán tốt ko ạ?,0
Mày là cái cc gì mà cứ thích thể hiện thế?,0
"Bán 100GB tài liệu, khóa học về AI, Machine Learning. 🤖 Cho các bạn tự học. Trọn bộ chỉ 150k.",1
Lịch thi lại đợt này có chưa mng?,0
Có ai biết cách chuyển ảnh từ iphone sang máy tính mà ko bị giảm chất lượng ko?,0
"Tuyển 50 bạn đọc báo, xem video kiếm tiền. 💸 Rút tiền trực tiếp về Momo. App uy tín, đã có hàng nghìn người tham gia. Link tải ở bio.",1
Lại một kỳ nữa GPA dưới 2.5. Nản vcl.,0
"Cái plot twist này đúng là lừa người xem, xàm cc.",0
GOM ORDER BÁNH BAO CHIÊN. 🥟 5k/cái. 5h chiều mình trả đơn ở cổng KTX nhé.,1
Có ai đi xem Rap Việt All-star concert ko?,0
Mày nghĩ mày ngon à? Bố mày thách mày đấy.,0
"Nhận cài đặt phần mềm diệt virus Kaspersky, Bitdefender bản quyền. 🛡️ Bảo vệ máy tính của bạn an toàn. Giá chỉ 99k/năm.",1
Ở KTX có cho dùng bàn là hơi nước ko ạ?,0
Tối nay có ai đi chơi phố cổ ko?,0
"CLB võ thuật của trường đang tuyển thành viên mới nhé. Rèn luyện sức khỏe, tự vệ bản thân. 🥋",0
Thèm bánh đúc nóng vcl chúng mày ạ. 😭,0
Hôm nay được crush rủ đi ăn chè. Vui như bắt được vàng. 😊,0
"Pass lại con chuột Logitech G102 còn mới, full box. Mua về chơi game mà ko hợp tay. Giá 300k.",1
Học ngành Quản trị khách sạn có yêu cầu ngoại hình ko ạ?,0
Crush vừa like cmt của mình. Có nên inbox làm quen ko nhỉ? 🤔,0
"Chuyên cung cấp tài khoản Office 365, Windows 10/11 bản quyền. 💻 Kích hoạt vĩnh viễn, giá sinh viên.",1
Môn Phân tích thiết kế hệ thống có khó ko mng?,0
Ngu như m thì im mẹ mồm đi.,0
"Bán tài khoản VIP cho các trang báo (VnExpress, CafeF...). 📰 Đọc tin tức không giới hạn. Ib để chốt.",1
Bạn cùng phòng hay đi nhậu về khuya rồi ói ra phòng. Bẩn vcl.,0
Apply học bổng mấy lần đều trượt. Thấy mình vô dụng thật sự.,0
"Nhận làm video recap, video kỷ yếu. 🎬 Lưu giữ những khoảnh khắc đẹp của thời sinh viên. Giá cả thương lượng.",1
Chỗ photo ở gần nhà sách có in decal ko ạ?,0
Mày bớt tỏ ra mình là người đạo đức đi.,0
"Tham gia nhóm chia sẻ tài liệu tự học design (PTS, AI, Figma). Link ở bio. ✨",1
Có ai biết quán cafe trứng nào ngon ở khu Hoàn Kiếm ko?,0
Ad cho em đăng bài tìm đồng đội đi Mộc Châu cuối tuần này với ạ.,0
"Bán tài khoản VIP cho các app hẹn hò (Tinder, Bumble...). 🔥 Tăng cơ hội match, tìm người yêu. Ib kín đáo.",1
"Sắp đến sinh nhật ny rồi, nên tặng quà gì cho ý nghĩa đây mng?",0
Có ai biết chỗ nào bán cháo sườn quẩy ngon ở gần đây ko?,0
"Tuyển CTV bán đồ ăn vặt online. 🍡 Không cần vốn, chỉ cần đăng bài. Chiết khấu hấp dẫn. Được ăn thử sản phẩm.",1
Lại một kỳ nữa tạch môn thể dục. Đen vcl. 😩,0
"Bài viết này phân tích như cc, đọc tốn thời gian.",0
"Nhận order hàng Mỹ, Nhật, Hàn. ✈️ Hàng auth, bill đầy đủ. Công mua hộ chỉ 5%. Hàng về sau 2-3 tuần.",1
Có ai biết cách xin lại biên lai thu tiền học phí ko ạ?,0
"Mọi người ơi, môn này thi cuối kỳ là tự luận hay trắc nghiệm thế?",0
🔥 VOUCHER STARBUCKS MUA 1 TẶNG 1 🔥 Áp dụng toàn menu. Số lượng có hạn. Dr mình để lấy voucher free nhé.,1
"Cần tìm 1 bạn nam ở ghép khu vực Hai Bà Trưng. Phòng 3tr2, rộng, có ban công, điều hòa. Yêu cầu gọn gàng, có ý thức.",0
"Bạn muốn kiếm 3-5 triệu/tháng lúc rảnh rỗi? 💸 Công việc seeding, review sản phẩm. Làm online 100%. Ib mình để nhận việc ngay.",1
Đm cái đứa nào đi ex 150 độ pô nẹt trong sân KTX. Mất ngủ vì mày.,0
Có ai biết chỗ nào bán dimsum ngon mà giá sv không ạ?,0
"Tuyển mẫu xăm mini, hình đơn giản. ✍️ Free 100% cho 10 bạn đăng ký đầu tiên. Giúp thợ mới lên tay nghề.",1
Review CLB Âm nhạc của trường đi ạ. Em biết chơi sáo thì có tham gia được không?,0
"Nhận order đồ ăn vặt nội địa Trung. 🌶️ Chân vịt cay, que cay, miến chua cay... Ib để xem menu.",1
Mày nói chuyện nghe như thằng thiểu năng vậy. Cút mẹ mày đi.,0
Cuối cùng cũng hoàn thành xong cái báo cáo thực tập. Nhẹ cả người. 🙏,0
"Bán tài khoản VIP cho các trang truyện tranh (nettruyen, webtoon...). 📖 Đọc truyện không quảng cáo. Chỉ 20k/tháng.",1
Có ai biết cách đăng ký học ghép với khóa dưới không?,0
Cần tìm một bạn nữ chụp ảnh lookbook cho brand thời trang local. Có trả phí.,0
"Nhìn cái mặt mày đã thấy ghét rồi, đừng có nói nhiều.",0
"Dịch vụ lấy lại tài khoản Facebook, Instagram bị hack, bị khóa. 🚀 Nhanh chóng, uy tín, bảo mật. Tỷ lệ thành công 99%.",1
"Mọi người ơi, lịch học bù nghỉ lễ đã có chưa ạ?",0
Góc pass đồ: Mình pass lại cái máy tính bảng Samsung còn dùng tốt. Pin hơi chai. Giá 800k.,0
"Bạn nào bị hôi miệng, sâu răng, nhiệt miệng thì ib mình nhé. Nước súc miệng thảo dược gia truyền cam kết hiệu quả.",1
"Có ai tham gia cuộc thi ""SV Startup"" của trường không?",0
Cần tìm người share tiền mua data train AI cho đồ án.,0
"Nhận làm video lyric, video karaoke. 🎤 Chữ chạy đẹp, khớp nhạc. Giá sinh viên. Ib để xem sản phẩm.",1
Sắp thi hết môn rồi mà vẫn còn một đống bài chưa làm. Stress vcl. 😩,0
Thằng bạn thân vay 500k từ tháng trước mà giờ đòi nó cứ lảng đi. Cay.,0
Pass lại vé xe Limousine về Hải Phòng. Sáng mai 8h xe chạy. Do mình ngủ quên. 😭 Giá rẻ.,1
Môn Thị giác máy tính có khó không các anh chị K64?,0
Mày bớt ra vẻ ta đây lại đi.,0
"Bán 3000+ template, plugin, theme Wordpress bản quyền. 💻 Giúp bạn làm web chuyên nghiệp. Trọn bộ chỉ 299k.",1
Lịch bảo vệ khóa luận tốt nghiệp đợt này có chưa mng?,0
Có ai biết cách quay màn hình máy tính có cả âm thanh hệ thống không?,0
"Tuyển 100 bạn chơi game kiếm tiền. 🎮 Cày level, bán vật phẩm. Thu nhập không giới hạn. Ib để vào group.",1
Lại một kỳ nữa không được học bổng. Buồn của tôi.,0
"Cái kết phim như cc, phí 2 tiếng cuộc đời.",0
GOM ORDER BÁNH TRỨNG NON KEM CHEESE. 🧀 Thơm ngon béo ngậy. 15k/cái. 4h chiều mình ship nhé.,1
Có ai đi xem festival âm nhạc ở Ecopark không?,0
Mày nghĩ mày là ai mà chửi tao? Đm thằng vô học.,0
"Nhận sửa chữa, thay pin, màn hình cho đồng hồ thông minh. ⌚️ Lấy ngay, giá rẻ. Hỗ trợ mọi loại smartwatch.",1
Ở KTX có cho nuôi cá cảnh không ạ?,0
Tối nay có ai đi bar không? Chán quá.,0
"CLB Cờ vua của trường đang tuyển thành viên mới nhé. Giao lưu, học hỏi, nâng cao kỳ nghệ. ♟️",0
Thèm phở gà trộn vcl chúng mày ạ. 😭,0
Hôm nay đi thi quên mang máy tính. May mà có con bạn thân cho mượn. Quý nó vcl. ❤️,0
Pass lại con main B450 còn dùng tốt. Đã nâng cấp nên thừa ra. Giá 800k.,1
Học ngành Quản trị nhân lực ra trường làm ở đâu ạ?,0
Crush vừa rep tin nhắn của mình. Chắc tối nay khỏi ngủ. 🥰,0
"Chuyên cung cấp tài khoản VIP cho các trang tải file (Fshare, rapidgator...). 🚀 Tải file không giới hạn tốc độ.",1
Môn Phương pháp nghiên cứu khoa học có phải làm bài tập lớn không mng?,0
"Ngu thì im mẹ đi, nói ra người ta lại cười cho.",0
"Bán tài khoản VIP cho các app chỉnh ảnh (VSCO, Lightroom, Snapseed...). ✨ Full màu, full công cụ. Ib để chốt.",1
Bạn cùng phòng hay ăn vụng đồ của mình. Bực mình mà không có bằng chứng.,0
Đi làm thêm bị quỵt lương. Sinh viên khổ vl.,0
"Nhận viết, đăng bài PR, quảng cáo trên các trang báo, diễn đàn lớn. 📰 Giúp thương hiệu của bạn được nhiều người biết đến.",1
Chỗ giữ xe ở nhà A có nhận trông xe đạp điện không ạ?,0
"Mày bớt đóng vai nạn nhân đi, nhìn ngứa mắt lắm.",0
"Tham gia nhóm chia sẻ mã giảm giá, deal hời ăn uống. 🍔 Link ở bio.",1
Có ai biết quán cafe nào có máy chiếu để xem bóng đá không?,0
Ad cho em đăng bài tìm bạn cùng đi học IELTS với ạ. Em đang ở level 5.0.,0
"Bán tài khoản VIP LinkedIn Premium. 💼 Hỗ trợ tìm việc, kết nối network hiệu quả. Giá sinh viên.",1
"Sắp đến sinh nhật mẹ rồi, nên tặng quà gì đây mọi người?",0
Có ai biết chỗ nào bán gà tần ngon ở gần đây không?,0
"Tuyển cộng tác viên bán vé máy bay, tour du lịch. ✈️ Chiết khấu cao, thời gian linh hoạt. Không cần kinh nghiệm.",1
Lại một kỳ nữa phải học lại thể dục. Cuộc đời thật trớ trêu. 😩,0
Bài viết này phân tích như một thằng ngáo đá.,0
"Nhận order mỹ phẩm chính hãng Hàn, Nhật, Âu Mỹ. 💄 Bill đầy đủ. Cam kết auth trọn đời. Dr để mình tư vấn.",1
Có ai biết cách xin miễn học môn Tiếng Anh vì đã có chứng chỉ IELTS không ạ?,0
Thằng chó nào lấy cái áo khoác của tao ở phòng tự học thì trả lại đây. Bố mày mà tìm ra thì mày chết con mẹ mày rồi.,0
Review môn Lập trình web của thầy Dũng đi anh em. Thầy có khó tính lắm không?,0
🔥 VAY TIỀN SINH VIÊN - GIẢI NGÂN 5 PHÚT 🔥 Chỉ cần CMND/CCCD. Không gọi người thân. Bấm vào link bio để được tư vấn ngay.,1
Hôm nay đi thi gặp đúng câu mình bỏ. Đen như con chó. 😩,0
Mày nói chuyện nghe ngu lồn vcl. Câm mẹ cái mồm mày vào đi.,0
Có ai biết chỗ nào sửa laptop uy tín mà giá sinh viên ở khu Bách Khoa không ạ?,0
"Cần tìm 1 bạn nữ ở ghép, phòng rộng 25m2 ở Triều Khúc, 1tr5/người. Yêu cầu sạch sẽ, có ý thức.",0
"Nhận làm trọn gói báo cáo thực tập, khoá luận. ✅ Đảm bảo điểm 7+, check đạo văn < 10%. Dr để được tư vấn.",1
"Cái con ml lớp trưởng làm việc như cc, thông báo thì chậm mà thái độ thì như bố đời.",0
"Học xong 4 năm đại học mà vẫn thấy mông lung, đéo biết tương lai đi về đâu.",0
Có ai có link xem One Piece chap mới không cho mình xin với. Hóng quá.,0
Con phò đấy mà cũng có đứa yêu được à? Mắt mù hay sao.,0
Đm web trường sập đúng lúc đăng ký tín chỉ. Cay vcl.,0
Pass lại tài khoản Adobe full app bản quyền. Còn 6 tháng sử dụng. Giá chỉ 200k. ✍️,1
Điểm GPA kỳ này của chúng mày sao rồi? Flex nhẹ cái 3.7 xem nào. 😂,0
Mày là thằng nào mà sủa kinh thế? Bố mẹ đéo dạy mày à?,0
Có ai đi xem show của Đen Vâu cuối tháng này không?,0
Thèm bún đậu mắm tôm quá mà hết mẹ tiền rồi. 😭,0
"Bán tài khoản ChatGPT Plus giá rẻ, dùng chung ổn định. Hỗ trợ anh em chạy deadline, code dạo. 🚀",1
CLB Marketing có đang tuyển cộng tác viên không ạ?,0
Thằng lồn nào đi ỉa không dội nước trong toilet tầng 3. Vô ý thức như một con súc vật.,0
Lịch nghỉ lễ 2/9 trường mình được nghỉ mấy ngày vậy mọi người?,0
Cần tìm người làm chung project môn Trí tuệ nhân tạo. Yêu cầu code được Python.,0
"Nhìn cái mặt mày đã thấy hãm lồn rồi, đừng có cố tỏ ra tri thức.",0
"Tuyển nhân viên trực page fanclub, lương 2-3tr/tháng. Yêu cầu online thường xuyên, biết des ảnh cơ bản.",1
Học xong môn này tao thấy mình ngu đi chúng mày ạ.,0
Có ai biết quán net nào ở gần trường có máy ngon để chơi Elden Ring không?,0
Con đĩ đấy cặp với cả thầy giáo mà vẫn ra vẻ thanh cao được. Tởm vcl.,0
Deadline dí đến đít rồi mà vẫn chưa có hứng làm. 🥲,0
Có ai biết cách xin miễn giảm môn GDQP không ạ? Em có chứng chỉ rồi.,0
Mày với nó đúng là một cặp trời sinh. Ngu và nguy hiểm.,0
"Nhận order giày sneaker rep 1:1, full box + bill. 👟 Hàng về sau 7-10 ngày. Check dr để xem feedback.",1
Đứa nào có link tải full bộ giáo trình của khoa mình không cho tao xin với.,0
"Cái thằng báo thủ, đi học thì không đi, đến lúc thi thì chép bài tao. Đm.",0
Có ai biết chỗ nào bán chân gà nướng ngon ở khu Hồ Tùng Mậu không?,0
"Cứu, mai thi vấn đáp mà giờ chữ đéo nào cũng không vào đầu.",0
"Pass lại vé xem bóng đá trận Việt Nam - Thái Lan. Khán đài B, giá gốc.",1
Mày là cái đéo gì mà dám chửi bạn tao? Thích solo không?,0
Học lại tốn tiền vcl. Xót cả ruột.,0
"Mọi người ơi, quán cơm gần cổng trường có tăng giá không ạ?",0
Cái loại rẻ rách như mày thì chỉ có đi lừa người khác là giỏi.,0
Có ai biết cách xin giấy xác nhận sinh viên online không ạ?,0
"Bạn nào cần người đi chợ, nấu cơm hộ thì ib mình nhé. 👩‍🍳 Giá sinh viên, đảm bảo ngon sạch.",1
"Dm thằng nào hút thuốc trong thang máy KTX, ám hết cả mùi vào người tao.",0
Có ai biết thủ tục xin ra khỏi đoàn trường không?,0
Mày bớt sủa bậy đi được không? Đéo ai quan tâm đâu.,0
